unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1738544400,2025-02-03 01:00:00,1INCH/USD,0.26,0.26,0.26,0.26,0.00,0.0
1738540800,2025-02-03 00:00:00,1INCH/USD,0.26,0.26,0.26,0.26,2205.88,573.5288
1738537200,2025-02-02 23:00:00,1INCH/USD,0.26,0.26,0.26,0.26,0.00,0.0
1738533600,2025-02-02 22:00:00,1INCH/USD,0.26,0.26,0.26,0.26,46.14,11.996400000000001
1738530000,2025-02-02 21:00:00,1INCH/USD,0.27,0.27,0.27,0.27,90.32,24.3864
1738526400,2025-02-02 20:00:00,1INCH/USD,0.27,0.27,0.27,0.27,0.00,0.0
1738522800,2025-02-02 19:00:00,1INCH/USD,0.27,0.27,0.27,0.27,81.98,22.134600000000002
1738519200,2025-02-02 18:00:00,1INCH/USD,0.27,0.29,0.27,0.29,280.56,81.3624
1738515600,2025-02-02 17:00:00,1INCH/USD,0.28,0.28,0.28,0.28,46.09,12.905200000000002
1738512000,2025-02-02 16:00:00,1INCH/USD,0.28,0.28,0.28,0.28,0.00,0.0
1738508400,2025-02-02 15:00:00,1INCH/USD,0.28,0.28,0.28,0.28,609.76,170.73280000000003
1738504800,2025-02-02 14:00:00,1INCH/USD,0.29,0.29,0.29,0.29,99.36,28.8144
1738501200,2025-02-02 13:00:00,1INCH/USD,0.29,0.29,0.29,0.29,109.03,31.618699999999997
1738497600,2025-02-02 12:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1738494000,2025-02-02 11:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1738490400,2025-02-02 10:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1738486800,2025-02-02 09:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1738483200,2025-02-02 08:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1738479600,2025-02-02 07:00:00,1INCH/USD,0.29,0.29,0.29,0.29,231.38,67.1002
1738476000,2025-02-02 06:00:00,1INCH/USD,0.29,0.29,0.29,0.29,41.05,11.904499999999999
1738472400,2025-02-02 05:00:00,1INCH/USD,0.29,0.29,0.29,0.29,280.42,81.3218
1738468800,2025-02-02 04:00:00,1INCH/USD,0.29,0.29,0.29,0.29,185.66,53.84139999999999
1738465200,2025-02-02 03:00:00,1INCH/USD,0.29,0.29,0.29,0.29,137.69,39.930099999999996
1738461600,2025-02-02 02:00:00,1INCH/USD,0.30,0.30,0.30,0.30,113.09,33.927
1738458000,2025-02-02 01:00:00,1INCH/USD,0.30,0.30,0.30,0.30,110.36,33.108
1738454400,2025-02-02 00:00:00,1INCH/USD,0.30,0.30,0.30,0.30,164.36,49.308
1738450800,2025-02-01 23:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738447200,2025-02-01 22:00:00,1INCH/USD,0.30,0.30,0.30,0.30,109.69,32.907
1738443600,2025-02-01 21:00:00,1INCH/USD,0.30,0.30,0.30,0.30,392.73,117.819
1738440000,2025-02-01 20:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738436400,2025-02-01 19:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738432800,2025-02-01 18:00:00,1INCH/USD,0.30,0.30,0.30,0.30,47.30,14.19
1738429200,2025-02-01 17:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738425600,2025-02-01 16:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738422000,2025-02-01 15:00:00,1INCH/USD,0.31,0.31,0.31,0.31,105.33,32.6523
1738418400,2025-02-01 14:00:00,1INCH/USD,0.31,0.31,0.31,0.31,337.16,104.51960000000001
1738414800,2025-02-01 13:00:00,1INCH/USD,0.31,0.31,0.31,0.31,175.70,54.467
1738411200,2025-02-01 12:00:00,1INCH/USD,0.31,0.31,0.31,0.31,156.24,48.434400000000004
1738407600,2025-02-01 11:00:00,1INCH/USD,0.30,0.30,0.30,0.30,146.66,43.998
1738404000,2025-02-01 10:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738400400,2025-02-01 09:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738396800,2025-02-01 08:00:00,1INCH/USD,0.31,0.31,0.31,0.31,344.31,106.7361
1738393200,2025-02-01 07:00:00,1INCH/USD,0.31,0.31,0.31,0.31,110.05,34.1155
1738389600,2025-02-01 06:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738386000,2025-02-01 05:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738382400,2025-02-01 04:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738378800,2025-02-01 03:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738375200,2025-02-01 02:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738371600,2025-02-01 01:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738368000,2025-02-01 00:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738364400,2025-01-31 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738360800,2025-01-31 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,43.66,13.5346
1738357200,2025-01-31 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,278.25,86.2575
1738353600,2025-01-31 20:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1738350000,2025-01-31 19:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1738346400,2025-01-31 18:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1738342800,2025-01-31 17:00:00,1INCH/USD,0.32,0.32,0.32,0.32,651.82,208.5824
1738339200,2025-01-31 16:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1738335600,2025-01-31 15:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1738332000,2025-01-31 14:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1738328400,2025-01-31 13:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1738324800,2025-01-31 12:00:00,1INCH/USD,0.32,0.32,0.32,0.32,80.48,25.753600000000002
1738321200,2025-01-31 11:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738317600,2025-01-31 10:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738314000,2025-01-31 09:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738310400,2025-01-31 08:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738306800,2025-01-31 07:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738303200,2025-01-31 06:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738299600,2025-01-31 05:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738296000,2025-01-31 04:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738292400,2025-01-31 03:00:00,1INCH/USD,0.31,0.31,0.31,0.31,35.88,11.122800000000002
1738288800,2025-01-31 02:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738285200,2025-01-31 01:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738281600,2025-01-31 00:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738278000,2025-01-30 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738274400,2025-01-30 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738270800,2025-01-30 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738267200,2025-01-30 20:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738263600,2025-01-30 19:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738260000,2025-01-30 18:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738256400,2025-01-30 17:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738252800,2025-01-30 16:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738249200,2025-01-30 15:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738245600,2025-01-30 14:00:00,1INCH/USD,0.31,0.31,0.31,0.31,276.12,85.5972
1738242000,2025-01-30 13:00:00,1INCH/USD,0.31,0.31,0.31,0.31,170.28,52.7868
1738238400,2025-01-30 12:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738234800,2025-01-30 11:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738231200,2025-01-30 10:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738227600,2025-01-30 09:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738224000,2025-01-30 08:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738220400,2025-01-30 07:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738216800,2025-01-30 06:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738213200,2025-01-30 05:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738209600,2025-01-30 04:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738206000,2025-01-30 03:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738202400,2025-01-30 02:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738198800,2025-01-30 01:00:00,1INCH/USD,0.30,0.30,0.30,0.30,108.14,32.442
1738195200,2025-01-30 00:00:00,1INCH/USD,0.30,0.30,0.30,0.30,82.04,24.612000000000002
1738191600,2025-01-29 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738188000,2025-01-29 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738184400,2025-01-29 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738180800,2025-01-29 20:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738177200,2025-01-29 19:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738173600,2025-01-29 18:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738170000,2025-01-29 17:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738166400,2025-01-29 16:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738162800,2025-01-29 15:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738159200,2025-01-29 14:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738155600,2025-01-29 13:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738152000,2025-01-29 12:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738148400,2025-01-29 11:00:00,1INCH/USD,0.31,0.31,0.31,0.31,35.88,11.122800000000002
1738144800,2025-01-29 10:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738141200,2025-01-29 09:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738137600,2025-01-29 08:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738134000,2025-01-29 07:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738130400,2025-01-29 06:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738126800,2025-01-29 05:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738123200,2025-01-29 04:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738119600,2025-01-29 03:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738116000,2025-01-29 02:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738112400,2025-01-29 01:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738108800,2025-01-29 00:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738105200,2025-01-28 23:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738101600,2025-01-28 22:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738098000,2025-01-28 21:00:00,1INCH/USD,0.30,0.30,0.30,0.30,0.00,0.0
1738094400,2025-01-28 20:00:00,1INCH/USD,0.30,0.30,0.30,0.30,67.73,20.319
1738090800,2025-01-28 19:00:00,1INCH/USD,0.30,0.30,0.30,0.30,118.70,35.61
1738087200,2025-01-28 18:00:00,1INCH/USD,0.30,0.30,0.30,0.30,109.39,32.817
1738083600,2025-01-28 17:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738080000,2025-01-28 16:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738076400,2025-01-28 15:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738072800,2025-01-28 14:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738069200,2025-01-28 13:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738065600,2025-01-28 12:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738062000,2025-01-28 11:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738058400,2025-01-28 10:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738054800,2025-01-28 09:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738051200,2025-01-28 08:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738047600,2025-01-28 07:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738044000,2025-01-28 06:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738040400,2025-01-28 05:00:00,1INCH/USD,0.31,0.31,0.31,0.31,204.55,63.410500000000006
1738036800,2025-01-28 04:00:00,1INCH/USD,0.31,0.31,0.31,0.31,40.48,12.548799999999998
1738033200,2025-01-28 03:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738029600,2025-01-28 02:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738026000,2025-01-28 01:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738022400,2025-01-28 00:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738018800,2025-01-27 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738015200,2025-01-27 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1738011600,2025-01-27 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,36.20,11.222000000000001
1738008000,2025-01-27 20:00:00,1INCH/USD,0.30,0.30,0.30,0.30,80.97,24.291
1738004400,2025-01-27 19:00:00,1INCH/USD,0.30,0.30,0.30,0.30,119.00,35.699999999999996
1738000800,2025-01-27 18:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737997200,2025-01-27 17:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737993600,2025-01-27 16:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737990000,2025-01-27 15:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737986400,2025-01-27 14:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737982800,2025-01-27 13:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737979200,2025-01-27 12:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737975600,2025-01-27 11:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737972000,2025-01-27 10:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737968400,2025-01-27 09:00:00,1INCH/USD,0.29,0.29,0.29,0.29,0.00,0.0
1737964800,2025-01-27 08:00:00,1INCH/USD,0.29,0.29,0.29,0.29,621.83,180.3307
1737961200,2025-01-27 07:00:00,1INCH/USD,0.29,0.29,0.29,0.29,363.52,105.42079999999999
1737957600,2025-01-27 06:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737954000,2025-01-27 05:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737950400,2025-01-27 04:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737946800,2025-01-27 03:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737943200,2025-01-27 02:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737939600,2025-01-27 01:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737936000,2025-01-27 00:00:00,1INCH/USD,0.31,0.31,0.31,0.31,96.77,29.9987
1737932400,2025-01-26 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737928800,2025-01-26 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737925200,2025-01-26 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737921600,2025-01-26 20:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737918000,2025-01-26 19:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737914400,2025-01-26 18:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737910800,2025-01-26 17:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737907200,2025-01-26 16:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737903600,2025-01-26 15:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737900000,2025-01-26 14:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737896400,2025-01-26 13:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737892800,2025-01-26 12:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737889200,2025-01-26 11:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737885600,2025-01-26 10:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737882000,2025-01-26 09:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737878400,2025-01-26 08:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737874800,2025-01-26 07:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737871200,2025-01-26 06:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737867600,2025-01-26 05:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737864000,2025-01-26 04:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737860400,2025-01-26 03:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737856800,2025-01-26 02:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737853200,2025-01-26 01:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737849600,2025-01-26 00:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737846000,2025-01-25 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737842400,2025-01-25 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737838800,2025-01-25 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737835200,2025-01-25 20:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737831600,2025-01-25 19:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737828000,2025-01-25 18:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737824400,2025-01-25 17:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737820800,2025-01-25 16:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737817200,2025-01-25 15:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737813600,2025-01-25 14:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737810000,2025-01-25 13:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737806400,2025-01-25 12:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737802800,2025-01-25 11:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737799200,2025-01-25 10:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737795600,2025-01-25 09:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737792000,2025-01-25 08:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737788400,2025-01-25 07:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737784800,2025-01-25 06:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737781200,2025-01-25 05:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737777600,2025-01-25 04:00:00,1INCH/USD,0.31,0.31,0.31,0.31,292.25,90.5975
1737774000,2025-01-25 03:00:00,1INCH/USD,0.31,0.31,0.31,0.31,2489.91,771.8720999999999
1737770400,2025-01-25 02:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737766800,2025-01-25 01:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737763200,2025-01-25 00:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737759600,2025-01-24 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737756000,2025-01-24 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737752400,2025-01-24 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737748800,2025-01-24 20:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737745200,2025-01-24 19:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737741600,2025-01-24 18:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737738000,2025-01-24 17:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737734400,2025-01-24 16:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737730800,2025-01-24 15:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737727200,2025-01-24 14:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737723600,2025-01-24 13:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737720000,2025-01-24 12:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737716400,2025-01-24 11:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737712800,2025-01-24 10:00:00,1INCH/USD,0.31,0.31,0.31,0.31,34.78,10.7818
1737709200,2025-01-24 09:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737705600,2025-01-24 08:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737702000,2025-01-24 07:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737698400,2025-01-24 06:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737694800,2025-01-24 05:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737691200,2025-01-24 04:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737687600,2025-01-24 03:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737684000,2025-01-24 02:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737680400,2025-01-24 01:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737676800,2025-01-24 00:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737673200,2025-01-23 23:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737669600,2025-01-23 22:00:00,1INCH/USD,0.31,0.31,0.31,0.31,0.00,0.0
1737666000,2025-01-23 21:00:00,1INCH/USD,0.31,0.31,0.31,0.31,165.08,51.174800000000005
1737662400,2025-01-23 20:00:00,1INCH/USD,0.32,0.32,0.32,0.32,766.81,245.3792
1737658800,2025-01-23 19:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737655200,2025-01-23 18:00:00,1INCH/USD,0.32,0.32,0.32,0.32,237.96,76.1472
1737651600,2025-01-23 17:00:00,1INCH/USD,0.32,0.32,0.32,0.32,2556.81,818.1792
1737648000,2025-01-23 16:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737644400,2025-01-23 15:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737640800,2025-01-23 14:00:00,1INCH/USD,0.31,0.32,0.31,0.32,201.11,64.35520000000001
1737637200,2025-01-23 13:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737633600,2025-01-23 12:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737630000,2025-01-23 11:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737626400,2025-01-23 10:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737622800,2025-01-23 09:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737619200,2025-01-23 08:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737615600,2025-01-23 07:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737612000,2025-01-23 06:00:00,1INCH/USD,0.32,0.32,0.32,0.32,231.78,74.1696
1737608400,2025-01-23 05:00:00,1INCH/USD,0.32,0.32,0.32,0.32,0.00,0.0
1737604800,2025-01-23 04:00:00,1INCH/USD,0.32,0.32,0.32,0.32,231.78,74.1696
1737601200,2025-01-23 03:00:00,1INCH/USD,0.33,0.33,0.33,0.33,0.00,0.0
1737597600,2025-01-23 02:00:00,1INCH/USD,0.33,0.33,0.33,0.33,0.00,0.0
1737594000,2025-01-23 01:00:00,1INCH/USD,0.33,0.33,0.33,0.33,0.00,0.0
1737590400,2025-01-23 00:00:00,1INCH/USD,0.33,0.33,0.33,0.33,0.00,0.0
1737586800,2025-01-22 23:00:00,1INCH/USD,0.33,0.33,0.33,0.33,0.00,0.0
1737583200,2025-01-22 22:00:00,1INCH/USD,0.33,0.33,0.33,0.33,1222.64,403.47120000000007
1737579600,2025-01-22 21:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
1737576000,2025-01-22 20:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
1737572400,2025-01-22 19:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
1737568800,2025-01-22 18:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
1737565200,2025-01-22 17:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
1737561600,2025-01-22 16:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
1737558000,2025-01-22 15:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
1737554400,2025-01-22 14:00:00,1INCH/USD,0.34,0.34,0.34,0.34,0.00,0.0
