unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1750032000,2025-06-16 00:00:00,SOL/USD,152.979,153.247,151.650,152.034,2589.71276,393724.38975384
1750028400,2025-06-15 23:00:00,SOL/USD,152.144,152.992,151.846,152.970,1589.13662,243090.2287614
1750024800,2025-06-15 22:00:00,SOL/USD,150.559,152.594,150.385,152.097,1004.06150,152714.7419655
1750021200,2025-06-15 21:00:00,SOL/USD,148.879,150.708,148.271,150.552,1320.74812,198841.27096224
1750017600,2025-06-15 20:00:00,SOL/USD,152.333,152.350,148.247,148.897,2809.75775,418364.49970175
1750014000,2025-06-15 19:00:00,SOL/USD,152.693,153.533,151.942,152.209,3135.02248,477178.63665832
1750010400,2025-06-15 18:00:00,SOL/USD,152.529,152.866,151.391,152.771,1132.64891,173035.90662960996
1750006800,2025-06-15 17:00:00,SOL/USD,151.753,152.696,151.617,152.294,1009.63138,153760.80138572003
1750003200,2025-06-15 16:00:00,SOL/USD,151.103,151.999,150.265,151.996,1966.93949,298966.93472204
1749999600,2025-06-15 15:00:00,SOL/USD,152.004,153.038,150.620,150.885,12582.31354,1898482.3784828999
1749996000,2025-06-15 14:00:00,SOL/USD,148.472,152.427,148.049,152.004,9407.33181,1429952.06444724
1749992400,2025-06-15 13:00:00,SOL/USD,147.755,148.404,147.021,148.299,1260.76653,186970.41563247002
1749988800,2025-06-15 12:00:00,SOL/USD,146.419,147.872,146.234,147.766,814.40873,120341.92039717999
1749985200,2025-06-15 11:00:00,SOL/USD,145.911,146.690,145.574,146.360,829.53103,121410.16155080001
1749981600,2025-06-15 10:00:00,SOL/USD,144.411,145.959,144.409,145.912,1326.92687,193614.55345544
1749978000,2025-06-15 09:00:00,SOL/USD,145.508,145.508,144.327,144.397,590.73626,85300.54373522
1749974400,2025-06-15 08:00:00,SOL/USD,146.052,146.080,145.208,145.527,868.54118,126396.19230185999
1749970800,2025-06-15 07:00:00,SOL/USD,146.563,146.604,145.803,146.013,1030.76826,150505.56594738
1749967200,2025-06-15 06:00:00,SOL/USD,147.656,148.138,146.421,146.573,1286.53687,188571.56864651
1749963600,2025-06-15 05:00:00,SOL/USD,146.346,147.456,145.836,147.430,1797.98318,265076.6602274
1749960000,2025-06-15 04:00:00,SOL/USD,145.842,146.515,145.800,146.274,518.49742,75842.69161308001
1749956400,2025-06-15 03:00:00,SOL/USD,145.653,145.957,145.582,145.842,922.75141,134575.91113722
1749952800,2025-06-15 02:00:00,SOL/USD,145.221,146.114,145.166,145.616,810.63030,118040.74176480001
1749949200,2025-06-15 01:00:00,SOL/USD,145.707,145.759,144.935,145.134,773.94887,112326.29529858
1749945600,2025-06-15 00:00:00,SOL/USD,144.784,145.864,144.689,145.705,1067.38453,155523.26294365
1749942000,2025-06-14 23:00:00,SOL/USD,144.399,145.067,144.376,144.726,606.06097,87712.77994422
1749938400,2025-06-14 22:00:00,SOL/USD,144.728,144.955,144.101,144.333,606.94776,87602.59104408
1749934800,2025-06-14 21:00:00,SOL/USD,142.969,144.862,142.752,144.622,1838.70314,265916.92551308003
1749931200,2025-06-14 20:00:00,SOL/USD,143.586,143.779,142.075,142.937,2031.27093,290343.77292141
1749927600,2025-06-14 19:00:00,SOL/USD,144.161,144.549,143.582,143.589,968.78500,139106.869365
1749924000,2025-06-14 18:00:00,SOL/USD,144.543,145.191,143.167,144.211,1570.31354,226456.48591694003
1749920400,2025-06-14 17:00:00,SOL/USD,143.471,144.651,143.167,144.547,1100.86791,159127.15378676998
1749916800,2025-06-14 16:00:00,SOL/USD,144.551,145.021,143.110,143.499,1508.04934,216403.57224066
1749913200,2025-06-14 15:00:00,SOL/USD,145.389,145.566,143.917,144.643,1638.68417,237024.19440131
1749909600,2025-06-14 14:00:00,SOL/USD,145.572,145.835,145.090,145.352,3321.17769,482739.81959688
1749906000,2025-06-14 13:00:00,SOL/USD,145.594,145.982,145.074,145.572,4988.60789,726201.6277630801
1749902400,2025-06-14 12:00:00,SOL/USD,145.917,145.980,145.008,145.595,2800.91820,407799.685329
1749898800,2025-06-14 11:00:00,SOL/USD,145.682,146.171,145.535,145.939,3283.19511,479146.21115829
1749895200,2025-06-14 10:00:00,SOL/USD,145.210,145.954,145.188,145.684,2776.55110,404499.0704524
1749891600,2025-06-14 09:00:00,SOL/USD,145.902,146.003,145.035,145.210,2819.09169,409360.30430490006
1749888000,2025-06-14 08:00:00,SOL/USD,146.256,146.256,145.275,145.878,3139.63912,458004.27554735995
1749884400,2025-06-14 07:00:00,SOL/USD,146.304,146.525,145.655,146.280,2710.42364,396480.7700592
1749880800,2025-06-14 06:00:00,SOL/USD,146.933,147.121,146.197,146.284,3212.71993,469969.52224012
1749877200,2025-06-14 05:00:00,SOL/USD,146.888,147.102,146.414,146.930,3798.46226,558108.0598618
1749873600,2025-06-14 04:00:00,SOL/USD,146.781,147.172,146.615,146.886,3061.29799,449661.81655914
1749870000,2025-06-14 03:00:00,SOL/USD,146.575,147.236,146.575,146.749,3268.06057,479584.62058693
1749866400,2025-06-14 02:00:00,SOL/USD,146.986,147.398,146.506,146.571,2225.40755,326180.21001105
1749862800,2025-06-14 01:00:00,SOL/USD,147.887,147.887,146.823,147.081,2825.23914,415538.99795034
1749859200,2025-06-14 00:00:00,SOL/USD,148.671,148.749,147.677,147.850,5058.25936,747863.646376
1749855600,2025-06-13 23:00:00,SOL/USD,147.850,149.016,147.774,148.672,4053.53712,602647.47070464
1749852000,2025-06-13 22:00:00,SOL/USD,147.179,148.073,147.135,147.850,3940.53724,582608.430934
1749848400,2025-06-13 21:00:00,SOL/USD,147.345,147.717,146.550,147.145,3704.27355,545065.33151475
1749844800,2025-06-13 20:00:00,SOL/USD,145.231,147.748,144.853,147.330,5377.94001,792331.9016733001
1749841200,2025-06-13 19:00:00,SOL/USD,145.613,146.033,144.572,145.223,7088.01618,1029342.9737081401
1749837600,2025-06-13 18:00:00,SOL/USD,146.564,146.709,144.381,145.697,5673.11358,826555.6292652601
1749834000,2025-06-13 17:00:00,SOL/USD,147.514,147.514,145.415,146.585,5161.93501,756662.24344085
1749830400,2025-06-13 16:00:00,SOL/USD,147.296,148.602,146.456,147.514,6570.09988,969181.71369832
1749826800,2025-06-13 15:00:00,SOL/USD,146.295,147.843,145.768,147.045,3257.25782,478963.47614189994
1749823200,2025-06-13 14:00:00,SOL/USD,145.450,146.435,144.057,146.283,3816.99083,558360.86958489
1749819600,2025-06-13 13:00:00,SOL/USD,145.211,146.571,144.750,145.348,3209.69424,466522.63839552004
1749816000,2025-06-13 12:00:00,SOL/USD,145.523,146.358,145.016,145.209,1237.00234,179623.87278906
1749812400,2025-06-13 11:00:00,SOL/USD,145.131,145.788,144.372,145.555,1682.19911,244852.49145605002
1749808800,2025-06-13 10:00:00,SOL/USD,144.895,145.125,143.821,145.077,2184.11680,316865.11299359996
1749805200,2025-06-13 09:00:00,SOL/USD,144.881,145.162,144.469,144.903,3409.41504,494034.46754111996
1749801600,2025-06-13 08:00:00,SOL/USD,145.098,146.699,144.472,144.905,3768.55398,546082.3144719
1749798000,2025-06-13 07:00:00,SOL/USD,145.017,145.527,144.339,145.088,4498.87598,652732.9181862399
1749794400,2025-06-13 06:00:00,SOL/USD,144.026,145.016,142.764,145.016,4603.16153,667532.07243448
1749790800,2025-06-13 05:00:00,SOL/USD,144.193,144.341,143.686,143.939,3241.74964,466614.20143196
1749787200,2025-06-13 04:00:00,SOL/USD,144.874,144.874,143.572,144.425,3265.95426,471685.4440005
1749783600,2025-06-13 03:00:00,SOL/USD,142.774,145.393,142.761,144.885,2757.41108,399507.50432579994
1749780000,2025-06-13 02:00:00,SOL/USD,143.345,143.380,141.025,142.801,5649.11022,806698.5885262198
1749776400,2025-06-13 01:00:00,SOL/USD,145.629,145.629,141.110,143.426,15198.27129,2179827.2580395397
1749772800,2025-06-13 00:00:00,SOL/USD,152.260,152.656,142.508,145.698,11337.04304,1651784.49684192
1749769200,2025-06-12 23:00:00,SOL/USD,152.532,152.938,152.174,152.384,7273.01828,1108291.61757952
1749765600,2025-06-12 22:00:00,SOL/USD,152.428,152.985,152.100,152.528,8137.97640,1241269.2643391998
1749762000,2025-06-12 21:00:00,SOL/USD,153.305,153.694,152.255,152.467,3482.15926,530914.3758944201
1749758400,2025-06-12 20:00:00,SOL/USD,154.736,155.423,152.400,153.379,6323.40625,969877.7272187499
1749754800,2025-06-12 19:00:00,SOL/USD,157.767,158.009,154.576,154.888,4305.36041,666848.66318408
1749751200,2025-06-12 18:00:00,SOL/USD,160.057,160.090,157.001,157.822,3660.62576,577727.27869472
1749747600,2025-06-12 17:00:00,SOL/USD,158.318,160.493,158.136,160.059,2384.66536,381687.15285624
1749744000,2025-06-12 16:00:00,SOL/USD,156.880,158.655,156.880,158.378,3773.63489,597660.7466084199
1749740400,2025-06-12 15:00:00,SOL/USD,159.964,160.344,156.514,157.177,5504.57276,865192.23269852
1749736800,2025-06-12 14:00:00,SOL/USD,158.823,160.659,158.823,159.919,5088.72683,813784.10592677
1749733200,2025-06-12 13:00:00,SOL/USD,158.724,159.081,157.953,158.755,6952.52043,1103747.38086465
1749729600,2025-06-12 12:00:00,SOL/USD,157.847,159.186,157.368,158.723,7689.04198,1220427.81019154
1749726000,2025-06-12 11:00:00,SOL/USD,159.016,159.143,157.496,157.724,3736.41075,589321.6491329999
1749722400,2025-06-12 10:00:00,SOL/USD,159.562,159.649,158.516,159.150,4554.71191,724882.4004765
1749718800,2025-06-12 09:00:00,SOL/USD,159.469,159.944,159.225,159.625,2758.59327,440340.45072375
1749715200,2025-06-12 08:00:00,SOL/USD,158.772,159.544,158.213,159.463,2636.44634,420415.64271542
1749711600,2025-06-12 07:00:00,SOL/USD,159.343,159.651,158.301,158.834,3673.97736,583552.5199982399
1749708000,2025-06-12 06:00:00,SOL/USD,159.455,159.958,158.940,159.378,2568.09637,409298.06325786
1749704400,2025-06-12 05:00:00,SOL/USD,159.941,160.113,158.795,159.532,4337.68029,691998.8120242801
1749700800,2025-06-12 04:00:00,SOL/USD,159.871,160.558,159.469,159.980,3077.36365,492316.63672699995
1749697200,2025-06-12 03:00:00,SOL/USD,160.051,160.621,159.343,159.871,3386.60820,541420.4395422001
1749693600,2025-06-12 02:00:00,SOL/USD,160.256,161.036,159.631,159.971,2970.40115,475178.04236665
1749690000,2025-06-12 01:00:00,SOL/USD,160.844,161.021,159.320,160.444,6681.49462,1072005.72281128
1749686400,2025-06-12 00:00:00,SOL/USD,161.008,161.308,159.690,160.905,2876.86052,462901.24197060004
1749682800,2025-06-11 23:00:00,SOL/USD,159.969,161.143,159.969,161.107,2773.52602,446834.45650414
1749679200,2025-06-11 22:00:00,SOL/USD,160.430,160.774,159.259,160.069,5332.12862,853508.49607478
1749675600,2025-06-11 21:00:00,SOL/USD,163.237,163.923,160.330,160.468,4140.76750,664460.6791899999
1749672000,2025-06-11 20:00:00,SOL/USD,162.669,163.785,162.020,163.178,2982.58142,486691.67095276
1749668400,2025-06-11 19:00:00,SOL/USD,163.365,163.574,162.544,162.717,3929.81243,639447.28917231
1749664800,2025-06-11 18:00:00,SOL/USD,163.909,164.146,162.476,163.399,5858.63595,957295.2555940499
1749661200,2025-06-11 17:00:00,SOL/USD,166.671,166.671,163.908,163.915,5796.92517,950202.98924055
1749657600,2025-06-11 16:00:00,SOL/USD,167.304,167.432,166.194,166.720,2503.08412,417314.1844864
1749654000,2025-06-11 15:00:00,SOL/USD,167.071,167.681,165.929,167.241,2348.51179,392767.46027139004
1749650400,2025-06-11 14:00:00,SOL/USD,165.840,168.345,165.537,167.078,4747.16910,793147.5188898001
1749646800,2025-06-11 13:00:00,SOL/USD,167.211,167.400,165.284,165.725,2908.84791,482068.81988475
1749643200,2025-06-11 12:00:00,SOL/USD,164.519,167.468,163.742,167.211,2578.00798,431071.29234378
1749639600,2025-06-11 11:00:00,SOL/USD,164.526,165.184,164.040,164.486,972.19598,159912.62796627998
1749636000,2025-06-11 10:00:00,SOL/USD,165.025,165.237,164.224,164.528,579.57121,95355.69203887999
1749632400,2025-06-11 09:00:00,SOL/USD,165.903,167.050,164.808,164.912,2124.84850,350413.015832
1749628800,2025-06-11 08:00:00,SOL/USD,166.683,167.158,165.631,165.783,1754.50093,290866.42767818994
1749625200,2025-06-11 07:00:00,SOL/USD,165.961,167.088,165.379,166.683,4189.63397,698340.7590215099
1749621600,2025-06-11 06:00:00,SOL/USD,165.199,166.543,165.199,165.879,1239.49629,205606.40508891
1749618000,2025-06-11 05:00:00,SOL/USD,165.070,165.232,164.425,164.972,729.40037,120330.63783964
1749614400,2025-06-11 04:00:00,SOL/USD,166.568,166.826,164.785,165.134,879.41344,145221.05900096
1749610800,2025-06-11 03:00:00,SOL/USD,164.371,167.409,164.371,166.679,2509.74695,418322.11187905003
1749607200,2025-06-11 02:00:00,SOL/USD,164.312,165.722,163.694,164.369,974.45511,160170.21197559
1749603600,2025-06-11 01:00:00,SOL/USD,165.014,165.032,163.478,164.161,860.34078,141234.40278558
1749600000,2025-06-11 00:00:00,SOL/USD,165.049,165.724,163.956,164.687,1267.10965,208676.48692955004
1749596400,2025-06-10 23:00:00,SOL/USD,165.056,165.309,164.022,165.096,790.93329,130579.92244584001
1749592800,2025-06-10 22:00:00,SOL/USD,163.956,165.149,163.661,165.003,1574.43371,259786.28545112998
1749589200,2025-06-10 21:00:00,SOL/USD,165.505,165.705,163.181,163.967,3285.58035,538726.7532484501
1749585600,2025-06-10 20:00:00,SOL/USD,163.746,165.587,162.956,165.558,2685.97507,444684.66063905996
1749582000,2025-06-10 19:00:00,SOL/USD,164.342,165.492,162.849,163.691,9823.01619,1607939.34315729
1749578400,2025-06-10 18:00:00,SOL/USD,158.286,164.953,157.893,163.949,9612.07781,1575890.5448716902
1749574800,2025-06-10 17:00:00,SOL/USD,157.276,158.694,157.253,158.255,2116.71686,334981.0266793
1749571200,2025-06-10 16:00:00,SOL/USD,158.172,158.492,157.156,157.269,1681.84992,264502.85506848
1749567600,2025-06-10 15:00:00,SOL/USD,157.062,158.735,156.401,158.068,3634.20891,574452.1339858801
1749564000,2025-06-10 14:00:00,SOL/USD,159.164,159.229,156.775,157.274,1706.41151,268374.16382374
1749560400,2025-06-10 13:00:00,SOL/USD,161.526,162.014,158.372,159.164,3539.34132,563335.72185648
1749556800,2025-06-10 12:00:00,SOL/USD,160.855,161.574,159.535,161.550,3909.10080,631515.23424
1749553200,2025-06-10 11:00:00,SOL/USD,158.190,161.487,157.238,160.838,2324.31426,373838.05694988
1749549600,2025-06-10 10:00:00,SOL/USD,159.013,159.320,157.760,158.153,5703.25960,901987.6155188
1749546000,2025-06-10 09:00:00,SOL/USD,157.816,159.063,157.659,159.040,949.96151,151081.8785504
1749542400,2025-06-10 08:00:00,SOL/USD,158.558,159.065,157.842,157.842,561.20697,88582.03055874
1749538800,2025-06-10 07:00:00,SOL/USD,158.410,158.838,157.882,158.575,689.63429,109358.75753674998
1749535200,2025-06-10 06:00:00,SOL/USD,158.193,158.592,157.509,158.315,1395.05553,220858.21623195
1749531600,2025-06-10 05:00:00,SOL/USD,159.377,159.634,157.745,158.175,753.45420,119177.61808500001
1749528000,2025-06-10 04:00:00,SOL/USD,159.238,159.540,158.802,159.363,2074.28560,330564.3760728
1749524400,2025-06-10 03:00:00,SOL/USD,159.632,159.747,158.773,159.213,1920.75216,305808.71365007997
1749520800,2025-06-10 02:00:00,SOL/USD,160.099,160.099,159.254,159.635,1124.97120,179584.77751199997
1749517200,2025-06-10 01:00:00,SOL/USD,160.716,160.996,159.944,160.142,1269.45391,203292.88805521998
1749513600,2025-06-10 00:00:00,SOL/USD,161.203,161.835,160.483,160.697,2404.10746,386332.85649962
1749510000,2025-06-09 23:00:00,SOL/USD,159.913,161.753,159.679,161.220,2095.22492,337792.1616024
1749506400,2025-06-09 22:00:00,SOL/USD,159.434,160.359,159.034,159.914,3279.53022,524442.7956010799
1749502800,2025-06-09 21:00:00,SOL/USD,156.644,159.718,156.644,159.207,4709.17657,749733.8741799899
1749499200,2025-06-09 20:00:00,SOL/USD,155.853,156.738,155.828,156.666,1824.87327,285895.59571782
1749495600,2025-06-09 19:00:00,SOL/USD,156.560,156.711,155.152,155.848,5686.66547,886255.44016856
1749492000,2025-06-09 18:00:00,SOL/USD,156.428,156.817,156.094,156.512,1680.75152,263057.78189824
1749488400,2025-06-09 17:00:00,SOL/USD,155.747,157.058,155.527,156.408,1874.01104,293110.31874432
1749484800,2025-06-09 16:00:00,SOL/USD,155.166,156.611,155.084,155.679,1787.34851,278252.62868829
1749481200,2025-06-09 15:00:00,SOL/USD,154.214,155.619,154.008,155.103,2135.44450,331213.8482835
1749477600,2025-06-09 14:00:00,SOL/USD,153.484,154.798,153.377,154.202,1788.62606,275809.71570412
1749474000,2025-06-09 13:00:00,SOL/USD,155.863,155.893,153.171,153.500,3028.93692,464941.81722
1749470400,2025-06-09 12:00:00,SOL/USD,155.718,155.842,154.839,155.789,3149.98331,490732.74988158996
1749466800,2025-06-09 11:00:00,SOL/USD,155.422,156.618,155.064,155.639,3295.37106,512888.25640734
1749463200,2025-06-09 10:00:00,SOL/USD,153.575,155.630,153.312,155.390,2199.22070,341736.9045729999
1749459600,2025-06-09 09:00:00,SOL/USD,151.836,154.520,151.480,153.585,1676.88949,257545.07232165002
1749456000,2025-06-09 08:00:00,SOL/USD,150.882,151.846,150.495,151.792,1058.39378,160655.70865376003
1749452400,2025-06-09 07:00:00,SOL/USD,150.993,150.993,150.110,150.991,751.63758,113490.50984178
1749448800,2025-06-09 06:00:00,SOL/USD,149.934,151.124,149.677,151.029,1503.17796,227023.46412083998
1749445200,2025-06-09 05:00:00,SOL/USD,150.843,150.870,149.879,149.880,2311.27878,346414.4635464
1749441600,2025-06-09 04:00:00,SOL/USD,151.583,151.944,150.768,150.945,438.37474,66170.47512929999
1749438000,2025-06-09 03:00:00,SOL/USD,151.740,151.886,150.887,151.626,2171.87324,329312.45188824
1749434400,2025-06-09 02:00:00,SOL/USD,152.036,152.555,151.666,151.864,560.62722,85139.09213808
1749430800,2025-06-09 01:00:00,SOL/USD,152.529,152.687,151.918,152.093,807.31897,122787.56410421
1749427200,2025-06-09 00:00:00,SOL/USD,152.509,153.207,152.038,152.476,1864.81231,284339.12177956
1749423600,2025-06-08 23:00:00,SOL/USD,152.962,153.077,152.253,152.556,1205.38091,183888.09010596003
1749420000,2025-06-08 22:00:00,SOL/USD,154.486,154.538,152.932,152.994,801.31170,122595.8822298
1749416400,2025-06-08 21:00:00,SOL/USD,154.453,155.266,154.052,154.573,988.27729,152760.98554717
1749412800,2025-06-08 20:00:00,SOL/USD,154.673,154.821,154.007,154.369,1724.64957,266232.42947133
1749409200,2025-06-08 19:00:00,SOL/USD,154.047,154.602,153.836,154.564,1406.17696,217344.33564544
1749405600,2025-06-08 18:00:00,SOL/USD,153.498,154.260,153.105,153.935,1180.78600,181764.29291000002
1749402000,2025-06-08 17:00:00,SOL/USD,152.389,153.954,152.342,153.237,1475.24516,226062.14258291997
1749398400,2025-06-08 16:00:00,SOL/USD,150.867,152.290,150.722,152.290,1329.56944,202480.1300176
1749394800,2025-06-08 15:00:00,SOL/USD,150.497,151.033,150.383,150.781,1779.82249,268363.41486469
1749391200,2025-06-08 14:00:00,SOL/USD,149.705,150.509,149.705,150.471,477.67424,71876.12056704001
1749387600,2025-06-08 13:00:00,SOL/USD,149.630,151.251,149.310,149.755,985.86592,147638.35084959998
1749384000,2025-06-08 12:00:00,SOL/USD,149.723,149.983,149.210,149.637,682.39452,102111.46878924001
1749380400,2025-06-08 11:00:00,SOL/USD,148.982,149.757,148.982,149.712,1366.17055,204532.1253816
1749376800,2025-06-08 10:00:00,SOL/USD,148.600,149.023,148.233,148.993,317.87353,47360.930855290004
1749373200,2025-06-08 09:00:00,SOL/USD,149.138,149.184,147.910,148.577,2573.37150,382343.8173555
1749369600,2025-06-08 08:00:00,SOL/USD,149.362,149.752,149.061,149.101,845.24934,126027.52184334
1749366000,2025-06-08 07:00:00,SOL/USD,149.937,150.285,149.259,149.299,1051.95071,157055.18905229002
1749362400,2025-06-08 06:00:00,SOL/USD,149.934,150.513,149.934,149.980,288.03375,43199.301824999995
1749358800,2025-06-08 05:00:00,SOL/USD,150.102,150.424,149.882,149.952,185.71286,27848.01478272
1749355200,2025-06-08 04:00:00,SOL/USD,149.909,150.368,149.592,150.138,181.26034,27214.064926920004
1749351600,2025-06-08 03:00:00,SOL/USD,149.845,150.140,149.665,149.932,227.71882,34142.33812024
1749348000,2025-06-08 02:00:00,SOL/USD,150.310,150.310,149.756,149.838,716.14766,107306.13307908
1749344400,2025-06-08 01:00:00,SOL/USD,149.523,150.399,149.216,150.372,1193.08487,179406.55807164
1749340800,2025-06-08 00:00:00,SOL/USD,150.143,150.154,149.299,149.538,576.87092,86264.12363496
1749337200,2025-06-07 23:00:00,SOL/USD,151.164,151.164,149.873,150.141,1204.79013,180888.39490833
1749333600,2025-06-07 22:00:00,SOL/USD,151.295,151.521,150.956,151.179,665.16611,100559.14734369
1749330000,2025-06-07 21:00:00,SOL/USD,150.965,151.498,150.938,151.302,483.73612,73190.24242824
1749326400,2025-06-07 20:00:00,SOL/USD,150.677,151.038,150.594,150.947,407.74746,61548.25584462
1749322800,2025-06-07 19:00:00,SOL/USD,150.643,151.272,150.537,150.657,3386.76856,510240.39094392
1749319200,2025-06-07 18:00:00,SOL/USD,150.322,151.174,150.298,150.663,579.18342,87261.51160746
1749315600,2025-06-07 17:00:00,SOL/USD,150.803,151.330,150.342,150.424,895.83453,134755.01334072
1749312000,2025-06-07 16:00:00,SOL/USD,151.085,151.637,150.567,150.784,698.49475,105321.832384
1749308400,2025-06-07 15:00:00,SOL/USD,151.618,151.684,150.808,151.084,2103.63121,317825.01773164
1749304800,2025-06-07 14:00:00,SOL/USD,151.920,152.078,151.537,151.559,719.47361,109042.70085799
1749301200,2025-06-07 13:00:00,SOL/USD,152.208,152.487,151.551,151.913,835.41046,126909.70920998
1749297600,2025-06-07 12:00:00,SOL/USD,151.547,152.506,151.459,152.212,2031.72034,309252.21639208
1749294000,2025-06-07 11:00:00,SOL/USD,151.872,152.226,151.470,151.543,750.03581,113662.67675483
1749290400,2025-06-07 10:00:00,SOL/USD,151.481,152.158,151.325,151.949,1143.74476,173790.87253724
1749286800,2025-06-07 09:00:00,SOL/USD,151.998,152.370,151.605,151.605,1204.15612,182556.0885726
1749283200,2025-06-07 08:00:00,SOL/USD,152.587,152.791,151.881,151.953,1498.17701,227652.49120053003
1749279600,2025-06-07 07:00:00,SOL/USD,152.133,152.928,151.646,152.462,1486.49623,226634.18821825998
1749276000,2025-06-07 06:00:00,SOL/USD,151.094,152.328,150.559,152.159,1965.95689,299138.03442551
1749272400,2025-06-07 05:00:00,SOL/USD,149.993,151.279,149.716,150.992,696.04178,105096.74044575999
1749268800,2025-06-07 04:00:00,SOL/USD,149.527,150.031,149.116,149.891,492.68251,73848.67410640999
1749265200,2025-06-07 03:00:00,SOL/USD,148.224,149.827,148.151,149.540,785.05210,117396.69103399999
1749261600,2025-06-07 02:00:00,SOL/USD,147.869,148.680,147.648,148.448,327.29202,48585.84578496
1749258000,2025-06-07 01:00:00,SOL/USD,148.805,148.986,147.497,147.838,838.42829,123951.56153701998
1749254400,2025-06-07 00:00:00,SOL/USD,147.868,148.699,147.070,148.656,1529.67733,227395.71316848
1749250800,2025-06-06 23:00:00,SOL/USD,148.599,148.684,147.811,147.928,1022.12471,151200.86410088002
1749247200,2025-06-06 22:00:00,SOL/USD,149.318,149.366,148.300,148.573,1263.14608,187669.40254384
1749243600,2025-06-06 21:00:00,SOL/USD,149.456,149.901,149.213,149.354,1455.59639,217399.14323206
1749240000,2025-06-06 20:00:00,SOL/USD,149.213,150.069,148.807,149.457,853.02884,127491.13133987998
1749236400,2025-06-06 19:00:00,SOL/USD,149.015,149.832,148.953,149.298,1869.56677,279122.57962746
1749232800,2025-06-06 18:00:00,SOL/USD,150.208,150.305,148.667,149.044,2293.37460,341813.7238824
1749229200,2025-06-06 17:00:00,SOL/USD,150.231,150.465,149.361,150.238,2516.91536,378136.32985568
1749225600,2025-06-06 16:00:00,SOL/USD,151.197,151.681,150.000,150.176,1169.56845,175641.11154719998
1749222000,2025-06-06 15:00:00,SOL/USD,151.421,152.464,150.461,151.170,1705.03830,257750.63981099997
1749218400,2025-06-06 14:00:00,SOL/USD,150.881,151.996,150.725,151.423,1461.01299,221230.96998477
1749214800,2025-06-06 13:00:00,SOL/USD,150.721,152.310,150.721,150.854,3411.25734,514601.81476836005
1749211200,2025-06-06 12:00:00,SOL/USD,149.345,152.522,149.345,150.735,2792.47574,420923.83066890005
1749207600,2025-06-06 11:00:00,SOL/USD,148.642,149.672,148.400,149.213,1679.53031,250607.75614603
1749204000,2025-06-06 10:00:00,SOL/USD,147.618,148.905,147.618,148.601,1884.94177,280104.23196377
1749200400,2025-06-06 09:00:00,SOL/USD,147.996,148.659,147.530,147.569,3719.33950,548859.2106755
1749196800,2025-06-06 08:00:00,SOL/USD,147.445,148.099,147.297,147.950,1930.97247,285687.37693649996
1749193200,2025-06-06 07:00:00,SOL/USD,147.259,148.012,147.083,147.466,1225.77565,180760.2320029
1749189600,2025-06-06 06:00:00,SOL/USD,147.495,148.346,147.053,147.220,5857.74302,862376.9274044
1749186000,2025-06-06 05:00:00,SOL/USD,147.663,147.767,146.925,147.593,1958.27904,289028.27835071995
1749182400,2025-06-06 04:00:00,SOL/USD,146.906,147.994,146.766,147.695,2711.36431,400454.95176544995
1749178800,2025-06-06 03:00:00,SOL/USD,146.426,146.931,145.958,146.913,2151.47342,316079.41455246
1749175200,2025-06-06 02:00:00,SOL/USD,145.628,146.694,145.188,146.658,1108.96557,162638.67256506
1749171600,2025-06-06 01:00:00,SOL/USD,145.490,145.708,144.866,145.593,1176.31495,171263.22251534997
1749168000,2025-06-06 00:00:00,SOL/USD,144.452,145.604,144.354,145.505,2855.36488,415469.8668644
1749164400,2025-06-05 23:00:00,SOL/USD,144.569,145.043,144.356,144.356,1058.43450,152791.370682
1749160800,2025-06-05 22:00:00,SOL/USD,144.174,144.981,143.256,144.530,2025.17516,292698.5658748
1749157200,2025-06-05 21:00:00,SOL/USD,141.738,144.719,141.661,144.405,12246.40092,1768441.5248526
1749153600,2025-06-05 20:00:00,SOL/USD,146.232,146.538,141.520,141.819,16058.77759,2277439.77903621
1749150000,2025-06-05 19:00:00,SOL/USD,149.471,149.615,144.390,146.200,7776.93911,1136988.497882
1749146400,2025-06-05 18:00:00,SOL/USD,149.425,150.071,148.406,149.437,5439.10377,812803.35007749
1749142800,2025-06-05 17:00:00,SOL/USD,148.703,149.829,148.576,149.471,4674.39273,698686.1557458299
1749139200,2025-06-05 16:00:00,SOL/USD,150.935,151.113,148.486,148.719,5892.35602,876305.29493838
1749135600,2025-06-05 15:00:00,SOL/USD,151.309,151.680,150.534,150.916,2713.39913,409495.34310307994
1749132000,2025-06-05 14:00:00,SOL/USD,150.443,151.535,148.800,151.304,4755.20192,719481.0713036801
1749128400,2025-06-05 13:00:00,SOL/USD,153.982,154.470,149.836,150.474,8089.69370,1217288.5698137998
1749124800,2025-06-05 12:00:00,SOL/USD,152.383,154.434,152.278,153.982,1837.86214,282997.68804147997
1749121200,2025-06-05 11:00:00,SOL/USD,151.981,152.417,151.338,152.413,34558.68612,5267193.02760756
1749117600,2025-06-05 10:00:00,SOL/USD,153.055,153.103,151.602,151.981,4871.03532,740304.8189689199
1749114000,2025-06-05 09:00:00,SOL/USD,152.205,153.110,152.122,153.055,1235.56308,189109.10720939998
1749110400,2025-06-05 08:00:00,SOL/USD,152.516,153.026,151.854,152.147,1424.35741,216711.70685927
